candidate_id,rank,reasoning,strength_sources,concern_sources
CAND_0092706,149,"Unacademy role AI Research Engineer; 5.8 years total. Relevant fit comes from AI Research Engineer at Unacademy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0099751,150,"5.5 years in the profile and currently Junior ML Engineer at Observe.AI. Key career evidence is Junior ML Engineer at Observe.AI: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0043860,151,"6.1 years; Junior ML Engineer at Aganitha. Strongest evidence: Junior ML Engineer at Aganitha: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",career_history.description | career_history.description
CAND_0033179,152,"6.9 years in the profile and currently AI Research Engineer at Wipro. Key career evidence is AI Research Engineer at Wipro: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",career_history.description | career_history.description
CAND_0015967,153,"5.4 years in the profile and currently Senior Software Engineer (ML) at Razorpay. Key career evidence is Senior Software Engineer (ML) at Razorpay: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",career_history.description | career_history.description
CAND_0004402,154,"Yellow.ai role AI Research Engineer; 6.0 years total. Relevant fit comes from AI Research Engineer at Yellow.ai: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0096209,155,"ML Engineer at Glance, with 4.2 years of experience. The rank is driven by ML Engineer at Glance: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0025640,156,"5.6 years; AI Research Engineer at HCL. Strongest evidence: AI Research Engineer at HCL: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",career_history.description | career_history.description
CAND_0043958,157,"Dream11 role AI Research Engineer; 6.7 years total. Relevant fit comes from AI Research Engineer at Dream11: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0068932,158,"5.2 years; ML Engineer at Krutrim. Strongest evidence: ML Engineer at Krutrim: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",career_history.description | career_history.description
CAND_0013988,159,"5.4 years; Junior ML Engineer at Ola. Strongest evidence: Junior ML Engineer at Ola: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0026362,160,"PhonePe role Data Scientist; 5.0 years total. Relevant fit comes from Data Scientist at PhonePe: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0067866,161,"Tech Mahindra role Senior Software Engineer (ML); 6.4 years total. Relevant fit comes from Senior Software Engineer (ML) at Tech Mahindra: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0023583,162,"4.1 years in the profile and currently ML Engineer at Yellow.ai. Key career evidence is ML Engineer at Yellow.ai: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0018653,163,"ML Engineer at Vedantu, with 6.5 years of experience. The rank is driven by ML Engineer at Vedantu: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: Computer Vision Engineer at Locobuzz: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0099269,164,"Data Scientist at BYJU'S, with 5.5 years of experience. The rank is driven by Data Scientist at BYJU'S: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0042506,165,"Verloop.io role Search Engineer; 4.2 years total. Relevant fit comes from Machine Learning Engineer at Meesho: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Additional evidence: Search Engineer at Verloop.io: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Fit is credible but less complete than higher-ranked candidates. Semantic retrieval aligns the profile with production scale and operations, ranking evaluation and experimentation, and end-to-end ownership.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",
CAND_0043381,166,"AI Research Engineer at PharmEasy, with 3.6 years of experience. The rank is driven by AI Research Engineer at PharmEasy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0024147,167,"5.9 years in the profile and currently ML Engineer at Ola. Key career evidence is ML Engineer at Ola: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0037160,168,"6.0 years; Data Scientist at Haptik. Strongest evidence: Data Scientist at Haptik: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",career_history.description | career_history.description
CAND_0015065,169,"AI Research Engineer at Flipkart, with 3.9 years of experience. The rank is driven by AI Research Engineer at Flipkart: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0064904,170,"4.9 years; AI Engineer at LinkedIn. Strongest evidence: Applied ML Engineer at Freshworks: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Also, AI Engineer at LinkedIn: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description
CAND_0046924,171,"6.3 years; Computer Vision Engineer at PharmEasy. Strongest evidence: Computer Vision Engineer at PharmEasy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, Junior ML Engineer at Freshworks: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0060340,172,"6.1 years; Computer Vision Engineer at Wysa. Strongest evidence: Computer Vision Engineer at Wysa: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0000273,173,"ML Engineer at BYJU'S, with 5.8 years of experience. The rank is driven by ML Engineer at BYJU'S: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0049615,174,"5.1 years in the profile and currently ML Engineer at Krutrim. Key career evidence is ML Engineer at Krutrim: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows AI Specialist at InMobi: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0001494,175,"Haptik role Data Scientist; 6.4 years total. Relevant fit comes from Data Scientist at Haptik: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: Junior ML Engineer at Wysa: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0038099,176,"5.4 years in the profile and currently Junior ML Engineer at Locobuzz. Key career evidence is Junior ML Engineer at Locobuzz: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0035879,177,"4.5 years in the profile and currently AI Research Engineer at Krutrim. Key career evidence is AI Research Engineer at Krutrim: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0007596,178,"4.4 years; Junior ML Engineer at Flipkart. Strongest evidence: Junior ML Engineer at Flipkart: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0070333,179,"AI Research Engineer at TCS, with 4.7 years of experience. The rank is driven by AI Research Engineer at TCS: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0063585,180,"AI Research Engineer at Observe.AI, with 3.1 years of experience. The rank is driven by AI Research Engineer at Observe.AI: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0067322,181,"Nykaa role Data Scientist; 4.3 years total. Relevant fit comes from Data Scientist at Nykaa: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: AI Research Engineer at Niramai: My main role was engineering: building the Flask-based prediction API, integrating with the feature store, and writing the model-serving observability layer. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0086893,182,"ML Engineer at Unacademy, with 3.9 years of experience. The rank is driven by ML Engineer at Unacademy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0074325,183,"AI Research Engineer at Haptik, with 3.9 years of experience. The rank is driven by AI Research Engineer at Haptik: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0022852,184,"5.4 years; AI Research Engineer at Zomato. Strongest evidence: AI Research Engineer at Zomato: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0052360,185,"3.0 years; ML Engineer at Wysa. Strongest evidence: ML Engineer at Wysa: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",career_history.description | career_history.description
CAND_0014858,186,"Aganitha role AI Research Engineer; 4.9 years total. Relevant fit comes from AI Research Engineer at Aganitha: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0000981,187,"ML Engineer at Wysa, with 6.4 years of experience. The rank is driven by ML Engineer at Wysa: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0053527,188,"7.0 years in the profile and currently Junior ML Engineer at PhonePe. Key career evidence is Junior ML Engineer at PhonePe: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0002426,189,"Freshworks role Data Scientist; 3.3 years total. Relevant fit comes from Data Scientist at Freshworks: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0048469,190,"Computer Vision Engineer at Vedantu, with 4.7 years of experience. The rank is driven by Computer Vision Engineer at Vedantu: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0075439,191,"4.3 years in the profile and currently Machine Learning Engineer at Flipkart. Key career evidence is AI Engineer at Genpact AI: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The profile also shows Machine Learning Engineer at Flipkart: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Fit is credible but less complete than higher-ranked candidates. Semantic retrieval aligns the profile with production scale and operations, ranking evaluation and experimentation, and end-to-end ownership.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",
CAND_0028908,192,"3.1 years; Junior ML Engineer at Sarvam AI. Strongest evidence: Junior ML Engineer at Sarvam AI: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0017178,193,"Swiggy role ML Engineer; 4.2 years total. Relevant fit comes from ML Engineer at Swiggy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",career_history.description | career_history.description
CAND_0001151,194,"5.0 years in the profile and currently Junior ML Engineer at Aganitha. Key career evidence is Junior ML Engineer at Aganitha: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0079830,195,"BYJU'S role Junior ML Engineer; 3.6 years total. Relevant fit comes from Junior ML Engineer at BYJU'S: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0006538,196,"Dream11 role AI Specialist; 5.7 years total. Relevant fit comes from AI Specialist at Dream11: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: AI Research Engineer at Wipro: Built computer vision models for our product's image moderation feature using PyTorch - fine-tuned ResNet variants on a labeled dataset of ~200K images. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0003557,197,"ML Engineer at Krutrim, with 6.8 years of experience. The rank is driven by ML Engineer at Krutrim: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: Computer Vision Engineer at Paytm: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0013393,198,"ML Engineer at Freshworks, with 5.3 years of experience. The rank is driven by ML Engineer at Freshworks: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: AI Research Engineer at Genpact AI: Built computer vision models for our product's image moderation feature using PyTorch - fine-tuned ResNet variants on a labeled dataset of ~200K images. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0042370,199,"CRED role Data Scientist; 3.3 years total. Relevant fit comes from Data Scientist at CRED: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0097472,200,"5.8 years; Junior ML Engineer at Flipkart. Strongest evidence: Junior ML Engineer at Flipkart: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0096104,201,"7.0 years; AI Specialist at Yellow.ai. Strongest evidence: AI Specialist at Yellow.ai: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",career_history.description | career_history.description
CAND_0053605,202,"Senior Software Engineer (ML) at Verloop.io, with 6.9 years of experience. The rank is driven by Senior Software Engineer (ML) at Verloop.io: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",career_history.description | career_history.description
